name,category,subcategory,brand,description,image_url,tags,status
5017120 – Silikon Llamarine i bardhe 50 Shore 300 ml,Bojera,,,,,bojera,active
5017118 – Silikon Llamarine Gri 50 Shore 280 ml,Bojera,,,,,bojera,active
OL105 – Vaj lubrifikues per Armet 400 ml,Bojera,,,,,bojera,active
A460 – Spraj per Nxirje dhe Shkelqim gomash 400 ml,Bojera,,,,,bojera,active
V400MET.2 – Spraj boje metalizato Gold 400ml,Bojera,,,,,bojera,active
P302 – Solucion pastrues per Pistoleta Shkume 500 ml,Bojera,,,,,bojera,active
V400PAST.10 – Primer Antiruxho I bardhe 400ml,Bojera,Primer & Baza,,,,bojera,active
330.012.615.700 – Silikon Sallam Kaf HYPERSEAL 600ml,Bojera,,,,,bojera,active
330.008.615.700 – Silikon Sallam I ZI HYPERSEAL 600ml,Bojera,,,,,bojera,active
330.007.615.700 – Silikon Sallam I Bardhe HYPERSEAL 600ml,Bojera,,,,,bojera,active
330.740.615.700 – Silikon Sallam Gri HYPERSEAL 600ml,Bojera,,,,,bojera,active
330.115.615.700 – Silikon Sallam Bezhe HYPERSEAL 600ml,Bojera,,,,,bojera,active
Spraj pastrues & dezinfektues per kondicioner 400ml – A461,Bojera,,,,,bojera,active
1438361 – Ngjites per dru standart Express Pattex 250g D2,Bojera,,Pattex,,,bojera,active
DS1905 – Biadeziv per montimin e pasqyrave I bardhe 19mm x 5m,Bojera,,,,,bojera,active
PE5025 – Shirit izolues DUCT TAPE 1900 Gri 48mm x 25m,Bojera,,,,,bojera,active
CB5010 – Tenie rrobe ngjitese per riparime 6200 e Zeze 48mm x 10M,Bojera,,,,,bojera,active
CS5010 – Tenie rrobe ngjitese per riparime 6200 Gri 48mm x 10M,Bojera,,,,,bojera,active
W507 – Spraj Sinjalizues per rrjedhje gazi 400 ml,Bojera,,,,,bojera,active
OL104 – Vaj per prerje Spraj 400 ml,Bojera,,,,,bojera,active
OL101 – Spray Vaseline 400 ml,Bojera,,,,,bojera,active
A466 – Spraj starteri 200 ml,Bojera,,,,,bojera,active
A462 – Pastrues Frenash 500ml,Bojera,,,,,bojera,active
Spraj Saldimi 400 ml( 12 cope ),Bojera,,,,,bojera,active
158711 – Shkume per mbushje Tekapur 600 ml,Bojera,,,,,bojera,active
Spraj Multifunksional WD-40 200ML,Bojera,,,,,bojera,active
000067 – Spraj Graso 500 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
26425 – Solucion per pastrimin e pistoletave te shkumes 500 ml,Bojera,,,,,bojera,active
Shkume per mbushje 750 ml / 750 Gr  (Paketimi 16 cope),Bojera,,,,,bojera,active
5036212-01 – Graso kuzhinetash 40 gr,Bojera,,,,,bojera,active
A473 – Spraj Motorri 400 ml,Bojera,,,,,bojera,active
A470 – Spraj Karburatori 400 ml,Bojera,,,,,bojera,active
G001 – Spraj Graso Universale 400 ml,Bojera,,,,,bojera,active
V400PAST.1/ECO – Primer Antiruxho Gri ECO 400m,Bojera,Primer & Baza,,,,bojera,active
IW5020 – Izolant elektrik I bardhe 50mm x 20m,Bojera,,,,,bojera,active
IB5020 – Izolant elektrik I zi 50mm x 20m,Bojera,,,,,bojera,active
1438647 – Ngjites per dru standart Pattex 250g D2,Bojera,,Pattex,,,bojera,active
577616435 – Stabilizator karburanti 200ml 2T/4T,Bojera,,,,,bojera,active
MA100 – Paste pastrimi duarsh Margherite 1L,Bojera,,,,,bojera,active
159622 – Silikon Sanitar Tekasil I bardhe 280ml,Bojera,,,,,bojera,active
V400PAST.7 – Spraj Boje akrilik Transparent Varnish me shkelqim 400ml,Bojera,,,,,bojera,active
"V400PAST.5 – RAL 9005, Spraj boje akrilik I Zi me shkelqim 400ml",Bojera,,,,,bojera,active
"V4008012 – RAL 8012, Spraj boje akrilik E Kuqe Kafe 400ml",Bojera,,,,,bojera,active
V4007048 – RAL 7048 Spraj boje akrilik Gri e erret ( Miu) 400 ml,Bojera,,,,,bojera,active
"V4007038 – RAL 7038, Spraj boje akrilik Gri Dritare 400ml",Bojera,,,,,bojera,active
V4007011 – RAL 7011 Spraj boje akrilik Gri Hekuri 400 ml,Bojera,,,,,bojera,active
V4007001 – RAL 7001 Spraj boje akrilik Gri Argjendi 400 ml,Bojera,,,,,bojera,active
V4006024 – RAL 6024  Spraj boje akrilik Jeshile Trafiku 400 ml,Bojera,,,,,bojera,active
V4006019 – RAL 6019 Spraj boje akrilik Jeshile e hapur 400 ml,Bojera,,,,,bojera,active
"V4005018 – RAL 5018, Spraj boje akrilik Blue Oazi ( Turquoise) 400ml",Bojera,,,,,bojera,active
V4005002 – RAL 5002 Spraj boje akrilik Blue e thelle ULTRAMARINE 400 ml,Bojera,,,,,bojera,active
"V4004006 – RAL 4006, Spraj boje akrilik Lejla 400ml",Bojera,,,,,bojera,active
V4004005 – RAL 4005 Spraj boje akrilik Blu Lilac ( Jargavani) 400 ml,Bojera,,,,,bojera,active
V4003007 – RAL 3007 Spraj boje akrilik e Kuqe e zeze 400 ml,Bojera,,,,,bojera,active
V4003005 – RAL 3005 Spraj boje akrilik e Kuqe e erret 400 ml,Bojera,,,,,bojera,active
V4003001 – RAL 3001 Spraj boje akrilik e Kuqe Sinjali 400 ml,Bojera,,,,,bojera,active
"V4002009 – RAL 2009, Spraj boje akrilik Portokalli Trafiku 400ml",Bojera,,,,,bojera,active
"V4001023 – RAL 1023, Spraj boje akrilik e Verdhe Trafiku 400ml",Bojera,,,,,bojera,active
V4001018 – RAL 1018 Spraj boje akrilik Fildish e Verdhe Zincu 400 ml,Bojera,,,,,bojera,active
"V4001016 – RAL 1016, Spraj boje akrilik e Verdhe Squfuri 400ml",Bojera,,,,,bojera,active
V4001015 – RAL 1015 Spraj boje akrilik Fildish e hapur 400 ml,Bojera,,,,,bojera,active
V4001014 – RAL 1014  Spraj boje akrilik Fildish 400 ml,Bojera,,,,,bojera,active
V4001002OP – RAL 1002 Spraj boje akrilik E verdhe Matt 400 ml,Bojera,,,,,bojera,active
V4001001 – RAL 1001 Spraj boje akrilik Bezhe 400 ml,Bojera,,,,,bojera,active
P313 – Spraj pastimi xhamash 400 ml,Bojera,,,,,bojera,active
G009 – Spraj Graso Universale 200 ml,Bojera,,,,,bojera,active
000029 – Spraj Universal All in one 400 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
000036 – Spraj kundra ndryshkut Rust Remover 400 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
000128 – Spraj Kontakti 500 ml,Bojera,,,,,bojera,active
132614 – Silikon Testatash 85G i Gri,Bojera,,,,,bojera,active
EPOXY – Adeziv qeramike Epoxy 5 Min 28 Gr,Bojera,,,,,bojera,active
47024 – Adeziv per plastik MMA 28 Gr,Bojera,,,,,bojera,active
METAL – Adeziv per metal 28 Gr,Bojera,,,,,bojera,active
602101 – Tenie letre blu 50 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (6 cp),Bojera,,,,,bojera,active
602074 – Tenie alumini 48 mm x 50 m rezistente ndaj nxehtesise -30 – 200 ° (6 cp),Bojera,,,,,bojera,active
S152 – Spraj Zhbllokues Universal 400 ml,Bojera,,,,,bojera,active
P301 – Spraj per heqje Silikoni 400 ml,Bojera,,,,,bojera,active
"V4009016 – RAL 9016, Spraj boje akrilik e Badhe Trafiku 400ml",Bojera,,,,,bojera,active
"V400PAST.3 – RAL 9010, Spraj boje akrilik e Bardhe me Shkelqim 400ml",Bojera,,,,,bojera,active
"V400PAST.4 – RAL 9010, Spraj boje akrilik e Bardhe Mat 400ml",Bojera,,,,,bojera,active
"V4009006 – RAL 9006, Spraj boje akrilik Alumini 400ml",Bojera,,,,,bojera,active
"V400PAST.6 – RAL 9005, Spraj boje akrilik e Zeze Mat 400ml",Bojera,,,,,bojera,active
"V4009003 – RAL 9003, Spraj boje akrilik i Bardhe 400ml",Bojera,,,,,bojera,active
"V4009001 – RAL 9001, Spraj boje akrilik e Bardhe Krem 400ml",Bojera,,,,,bojera,active
"V4008019 – RAL 8019, Spraj boje akrilik Kafe gri 400ml",Bojera,,,,,bojera,active
"V4008014 – RAL 8014, Spraj boje akrilik Kafe e zene 400ml",Bojera,,,,,bojera,active
"V4008004 – RAL 8004, Spraj boje akrilik Kafe e hapur 400ml",Bojera,,,,,bojera,active
"V4007042 – RAL 7042, Spraj boje akrilik Gri e Zene 400ml",Bojera,,,,,bojera,active
"V4007035 – RAL 7035, Spraj boje akrilik Gri e lehte 400ml",Bojera,,,,,bojera,active
"V4007004 – RAL 7004, Spraj boje akrilik Gri 400ml",Bojera,,,,,bojera,active
"V4006029 – RAL 6029, Spraj boje akrilik Jeshile Mente 400ml",Bojera,,,,,bojera,active
"V4006018 – RAL 6018, Spraj boje akrilik e Gjelbert 400ml",Bojera,,,,,bojera,active
"V4006005 – RAL 6005, Spraj boje akrilik Jeshile Myshku 400ml",Bojera,,,,,bojera,active
"V4006001 – RAL 6001, Spraj boje akrilik Jeshile Emeraldi 400ml",Bojera,,,,,bojera,active
"V4005022 – RAL 5022, Spraj boje akrilik Blu e erret 400ml",Bojera,,,,,bojera,active
"V4005017 – RAL 5017, Spraj boje akrilik Blu e thelle 400ml",Bojera,,,,,bojera,active
"V4005015 – RAL 5015, Spraj boje akrilik Bojeqielli 400ml",Bojera,,,,,bojera,active
"V4005012 – RAL 5012, Spraj boje akrilik Blu e lehte 400ml",Bojera,,,,,bojera,active
"V4005005 – RAL 5005, Spraj boje akrilik Blu 400ml",Bojera,,,,,bojera,active
"V4005003 – RAL 5003, Spraj boje akrilik Blu Safir 400ml",Bojera,,,,,bojera,active
"V4004003 – RAL 4003, Spraj boje akrilik Roze 400ml",Bojera,,,,,bojera,active
"V4003020 – RAL 3020, Spraj boje akrilik Kuqe 400ml",Bojera,,,,,bojera,active
"V4003015 – RAL 3015, Spraj boje akrilik Roze e lehte 400ml",Bojera,,,,,bojera,active
"V4003009 – RAL 3009, Spraj boje akrilik Vishnje 400ml",Bojera,,,,,bojera,active
"V4002004 – RAL 2004, Spraj boje akrilik Portokalli 400ml",Bojera,,,,,bojera,active
"V4001013 – RAL 1013, Spraj boje akrilik i Bardhe Perle 400ml",Bojera,,,,,bojera,active
M200 – Spraj Elektrik 400 ml,Bojera,,,,,bojera,active
Ngjites universal tubet Pattex FIX Express 75g – 2960032,Bojera,,Pattex,,,bojera,active
Shkume per mbushje Low Expansion Pro quality 2 ne 1 pistolet+pipe 750ml,Bojera,,,,,bojera,active
Spraj pastrues & dezinfektues ONE-SHOT per kondicionere makine 150ml,Bojera,,,,,bojera,active
EF2445 – Shirit ngjites per riparime Gold/Portokalli 24mm x 45m,Bojera,,,,,bojera,active
2922706 – Silikon Akrilik Pattex I Bardhe 310ml,Bojera,,Pattex,,,bojera,active
Shirit ngjites gri (duck tape) 25mx48mm,Bojera,,,,,bojera,active
DS1205S – Biadeziv per montimin e pasqyrave I bardhe 12mm x 5m,Bojera,,,,,bojera,active
159614 – Silikon Sanitar Tekasil Transparent 280ml,Bojera,,,,,bojera,active
TAB442 – Spraj zinku 400ml (3),Bojera,,,,,bojera,active
000203 – Spraj kunder mykut me silikon 400 ml,Bojera,,,,,bojera,active
A471 – Spraj shkume pastrues per sedilje makine 400 ml,Bojera,,,,,bojera,active
A455 – Spraj per heqje akulli 250 ml,Bojera,,,,,bojera,active
2802 – Super atak MDF 200 ml,Bojera,,,,,bojera,active
000043 – Spraj Karburatori 500 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
000012 – Spraj Frenash Brake Cleaner 500 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
173 – Spraj Bitumi Tar&Pitch 500 ml,Bojera,,,,,bojera,active
26326 – Shkume per mbushje 500 ml / 535 Gr,Bojera,,,,,bojera,active
Spraj pastrimi per Inox 400 ml ( 12 cope ),Bojera,,,,,bojera,active
34896 – Shkume per mbushje 750 ml / 600 Gr,Bojera,,,,,bojera,active
Tenie antirreshqitese e zeze/verdhe 5mx50mm,Bojera,,,,,bojera,active
159514 – Silikon Universal Tekadom Parket- Oak/ Lis 300ml,Bojera,,,,,bojera,active
159509 – Silikon Universal Tekadom Parket- Beech/ Ahu 300ml,Bojera,,,,,bojera,active
159533 – Silikon Universal Tekadom Parket- Ash/ Frasher 300ml,Bojera,,,,,bojera,active
Silikon Sanitar Transparent 280 ml,Bojera,,,,,bojera,active
YT-81501 – Izolant rrobe I zi 25M 19MM,Bojera,,,,,bojera,active
000302 – Spraj Universal All in one 200 ml (Paketimi 36 cope),Bojera,,,,,bojera,active
000135 – Spraj Saldimi 400 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
000180 – Spraj per nxirje gomash Tyre Shiner 500 ml (Paketimi 24 cope),Bojera,,,,,bojera,active
602100 – Tenie letre blu 36 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (8 cp),Bojera,,,,,bojera,active
602078 – Tenie antirreshqitese transparente 25 mm x 15 m (1 cp),Bojera,,,,,bojera,active
602079 – Tenie antirreshqitese e zeze 25 mm x 15 m (1 cp),Bojera,,,,,bojera,active
P300 – Spraj pstrimi Universal 400 ml,Bojera,,,,,bojera,active
M202 – Spraj Elektrik 200 ml,Bojera,,,,,bojera,active
VT5066 – Shirit Ngjites Transparent 50mm x 66m,Bojera,,,,,bojera,active
AL5010 – Tenie alumini 50mmx10m,Bojera,,,,,bojera,active
159676 – Silikon Universal Transparent Tekasil 260ml,Bojera,,,,,bojera,active
OL100 – Spray Vaseline 200 ml,Bojera,,,,,bojera,active
000319 – Spraj kundra ndryshkut Rust Remover 200 ml (Paketimi 36 cope),Bojera,,,,,bojera,active
019069 – Silikon Testatash 85G i Kuq,Bojera,,,,,bojera,active
25565 – Ngjites PVC P12 125 Gr,Bojera,,,,,bojera,active
Ngjites universal Pattex Transparent 50ml – 1429587,Bojera,,Pattex,,,bojera,active
Silikon Universal Gri Multi-Purpose 280 ml,Bojera,,,,,bojera,active
17126 – Silikon Sanitar antimyk transparent 50 ML,Bojera,,,,,bojera,active
2925852 – Ngjites kepuces Pattex tubet 50ml,Bojera,,Pattex,,,bojera,active
Vaj i kuq 100ml Nakayama,Bojera,,,,,bojera,active
8939158 – Silikon Universal Trasparent Multi-Purpose 280 Gr,Bojera,,,,,bojera,active
SP0001 – Paste pastrimi per shume perdorime (500 gr),Bojera,,,,,bojera,active
9089246 – Silikon Universal i Zi Multi-Purpose 280 Gr,Bojera,,,,,bojera,active
8921555 – Silikon Universal i Bardhe Multi-Purpose 280 Gr,Bojera,,,,,bojera,active
602096 – Tenie letre portokalli (6 cp),Bojera,,,,,bojera,active
602073 – Tenie alumini 48 mm x 25 m rezistente ndaj nxehtesise -30 – 200 ° (1 cp),Bojera,,,,,bojera,active
5878085-01 – Vaj mishele 2T HP- 100 Ml,Bojera,,,,,bojera,active
8939111 – Silikon Universal Trasparent Multi-Purpose 280 Gr,Bojera,,,,,bojera,active
602099 – Tenie letre blu 24 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (12 cp),Bojera,,,,,bojera,active
602094 – Tenie letre portokalli 36 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (8 cp),Bojera,,,,,bojera,active
Tenie letre e bardhe 48 mm x 35 m rezistente ndaj rrezeve UV (36 cope),Bojera,,,,,bojera,active
Silikon universal Transparent 280ml,Bojera,,,,,bojera,active
YT-81500 – Izolant rrobe I zi 15M 19mm,Bojera,,,,,bojera,active
IG1920 – Izolant elektrik 52100 Gri 19mm x 20m,Bojera,,,,,bojera,active
IR1920 – Izolant elektrik 52100 i Kuq 19mm x 20m,Bojera,,,,,bojera,active
IW1920 – Izolant elektrik 52100 i Bardhe 19mm x 20m,Bojera,,,,,bojera,active
IB1920 – Izolant elektrik 52100 i Zi 19mm x 20m,Bojera,,,,,bojera,active
602098 – Tenie letre blu 18 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (16 cp),Bojera,,,,,bojera,active
ME2445 – Tenie industriale per mobileri krem 24mm x 45m,Bojera,,,,,bojera,active
YT-81655 – Izolant elektrik 19mmx20m I Verdhe/Jeshile,Bojera,,,,,bojera,active
Silikon Tekadom Akrilik Universal  I Bardhe 260ml (20 cope),Bojera,,,,,bojera,active
25527 – Ngjites PVC P12 50 Gr,Bojera,,,,,bojera,active
602095 – Tenie letre e bardhe 36 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (8 cp),Bojera,,,,,bojera,active
602089 – Skoc paketimi transparent 45 mm x 100 m (6 cp),Bojera,,,,,bojera,active
602088 – Skoc paketimi kaf 45 mm x 100 m (6 cp),Bojera,,,,,bojera,active
HSGU3122 – Super atak,Bojera,,,,,bojera,active
YT-81593 – Izolant elektrik 15mmx10m I Verdhe/Jeshile,Bojera,,,,,bojera,active
Tenie letre portokalli 24 mm x 35 m rezistente ndaj rrezeve UV (72 cope),Bojera,,,,,bojera,active
ME1945 – Tenie industriale per mobileri krem 19mm x 45m,Bojera,,,,,bojera,active
32367 – Silikon Mbushes Acrylic Ngjites i Silikonizuar i bardhe 310 ml / 450 Gr,Bojera,,,,,bojera,active
Silikon Mbushes Acrylic Ngjites i bardhe 280 ml / 516 Gr,Bojera,,,,,bojera,active
602087 – Tenie me PVC gri 48 mm x 10 m e perforcuar me fibra qelqi (1 cp),Bojera,,,,,bojera,active
1409563 – Super ngjites universal I lengshem Loctite 3g,Bojera,,,,,bojera,active
1409568 – Super ngjites fleksibel xhel Loctite 2 g,Bojera,,,,,bojera,active
602090 – Tenie letre portokalli 18 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (16 cp),Bojera,,,,,bojera,active
602093 – Tenie letre e bardhe 24 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (12 cp),Bojera,,,,,bojera,active
602091 – Tenie letre e bardhe 18 mm x 35 m rezistente ndaj nxehtesise dhe rrezeve UV (16 cp),Bojera,,,,,bojera,active
HPET1103 – Izolant elektrik I zi 9.15m,Bojera,,,,,bojera,active
"9676288-02 – Rider RC 320TSAWD, 656.0 cm³, gjeresi prerje 103-112",Bojera,,,,,bojera,active
"9678473-01 – Rider R320XAWD me motor B&S, 500 cm³ dhe gjeresi prerje 94-112 cm",Bojera,,,,,bojera,active
"9605101-93 – Traktor me benzine TC 242TX 14.1kw/ 2600rpm, 108cm / kosh 320Lt sistem automatik",Bojera,,,,,bojera,active
"9706223-01 – Traktor per korrjen e barit TC114, 452 cm³, 9 Kw, 95 cm",Bojera,,,,,bojera,active
"MB9300 – Multikultivator/Traktor me nafte, 11Hp,ndezje elektrike, thellesi 1050mm,me 4 marsha 3+1, goma 5×12 dhe 4×8, set rrotash metalike dhe set thikash 16+16",Bojera,,,,,bojera,active
"2T2000481/ST3 – Traktor STIGA ESTATE 384M, 352cc",Bojera,,,,,bojera,active
"9706544-11 – Korrese bari robotike AM310E, 1000m2, 22cm, prerje 20-55mm, pa tela",Bojera,,,,,bojera,active
"Freze toke me nafte 10 Hp, gjeresi prerje 120 cm",Bojera,,,,,bojera,active
"9666290-04 – Motokose me benzine 555RXT / 53.3 cm³, 2.8 Kw, 9.2 kg",Bojera,,,,,bojera,active
9704931-24 -592XP Motosharre 24 24″ X-TOUGH,Bojera,,,,,bojera,active
"9667331-18 – Motosharre  Husqvarna 572XP / 70.6 cm³, 4.3 Kw 45cm 3/8” 1.3mm",Bojera,,Husqvarna,,,bojera,active
"MB9000CLASSIC – Freze toke me nafte, 10HP, 418cc, 110cm, 3 marshe, ndezje elektrike me bateri",Bojera,,,,,bojera,active
"9657029-18 – Motosharre 372XP /70 cm³, 3.9Kw, 45 cm, 3/8” 1.5 mm",Bojera,,,,,bojera,active
"Fryrese Gjethesh Shpine me Benzine 570BTS 65.6 cm³, 21.8 m³/min",Bojera,,,,,bojera,active
"MB6510 – Multikultivator 2 NE 1 me bezine 4-kohe ,7ΗΡ 212cc, 2 marsha 1 para 1 pas, 58CM (me 12 thika)",Bojera,,,,,bojera,active
"9664283-18 – Motosharre 365 X-Torq / 70.7 cm³, 3.6Kw, 45 cm, 3/8” 1.5 mm",Bojera,,,,,bojera,active
"Freze Toke me me Nafte me 2 marshe 4.5Kw/5.2Hp, gjeresi punimi 120cm, thellesi punimi 15-30cm",Bojera,,,,,bojera,active
"MB7100 – Freze toke me bezine 7.5HP, 4 marshe 2+1, 100cm",Bojera,,,,,bojera,active
"SM9800 – Korrese lendinash me benzine 196cc, 6.5Hp, 100cm ,4000rpm, ndezje me litar 1.6km/h, lartesi pune 1-8cm, me 2 marshe",Bojera,,,,,bojera,active
9676908-38 – Motosharre 550 XP Mark II / 50.1 cm³ 3.0 Kw 45 cm 0.325 1.3 mm,Bojera,,,,,bojera,active
9676906-38 – Motosharre 545 Mark II / 50.1 cm³ 2.7 Kw 45 cm 0.325 1.3 mm,Bojera,,,,,bojera,active
"9679888-01 – Korrese bari me benzine me rrota aktive LC356VP/ 166 cm³, 56 cm motor Honda GCVX-170",Bojera,,Honda,,,bojera,active
"9678506-07 – Motokose me bateri 535IRXT, 36V, me koke me fije dhe disk (vetem trup)",Bojera,,,,,bojera,active
9705500-18 – Motosharre 460 RANCHER / 60.3 cm³ 2.7Kw 45 cm 3/8” 1.5mm,Bojera,,,,,bojera,active
"9676584-01 – Krasitese ligustrash me benzine 522HDR75X / 21.7 cm³, 0.6 Kw, 75 cm",Bojera,,,,,bojera,active
"9704884-01 – Korrese bari me benzine me rrota aktive LC 151S, 166 cm³, 2.7kw,51cm, kosh 65L, 3 funksione",Bojera,,,,,bojera,active
"2L0485808/ST1 – Korrese bari me bateri 48 V COLLECTOR 548 AE 1 bateri 48 V / 4.0 Ah, Koshi 60 lt",Bojera,,,,,bojera,active
"9705499-15 – Motosharre 455  Rancher/ 55.5 cm³, 2.6 Kw, 38 cm, 0.325 1.3 mm",Bojera,,,,,bojera,active
"9667800-02 – Motokose me benzine 553RS / 50.6 cm³, 2.3 Kw",Bojera,,,,,bojera,active
"9673294-01 – Krasitese me benzine 525P4S / 25.4 cm³, 1 Kw, 240 cm",Bojera,,,,,bojera,active
"GC12001 – Freze Toke me benzine me 2 marshe 5.1kW(7.0HP), gjeresi prerje 1200 mm",Bojera,,,,,bojera,active
"15202-32 – Korrese bari Robotike SILENO minimo, per siperfaqe deri 500 m2",Bojera,,,,,bojera,active
"9705412-01 – Korrese bari me benzine me rrota aktive LC 247S me motor B&S 125 cm³, 1.8 Kw, 47 cm, koshi 55 Lt",Bojera,,,,,bojera,active
5856395-01 – Zinxhir top X-CUT S35G 0.325 1.5mm 924D (Made in Sweeden),Bojera,,,,,bojera,active
5033054-01 – HUSQVARNA ZINXHIR 100FT 1/4” mini/1.3 mm,Bojera,,Husqvarna,,,bojera,active
"9705419-02 – Korrese bari me bateri LC142IS dhe rrota aktive, 42 cm, me 1 bateri 36V/4Ah dhe karikues",Bojera,,,,,bojera,active
"9707173-12 – Motosharre me bateri 535IXP, 36V, 30cm, SP11G 1/4” mini 1.1mm (vetem trup)",Bojera,,,,,bojera,active
"9707174-12 – Motosharre krasitje me bateri T535IXP, 30cm, SP11G 1/4” mini 1.1mm (vetem trup)",Bojera,,,,,bojera,active
5855491-01 – Zinxhir top S85 3/8” 1.5 mm 820D me hark,Bojera,,,,,bojera,active
"PM5860 – KORRESE BARI ME BENZINE 196cc , 56cm , 65l",Bojera,,,,,bojera,active
"294426068/ST2 – Korrese bari me bateri COMBI 344e, 1 bateri 48 V / 5.0 Ah, gjeresi prerje 42 cm, Koshi 50 lt",Bojera,,,,,bojera,active
5816266-01 – Zinxhir top C85 3-8” 1.5 mm (Made in Sweeden),Bojera,,,,,bojera,active
"9671936-03 – Motokose me benzine Combi LK129 / 27.6 cm³, 0.85 Kw,43 cm",Bojera,,,,,bojera,active
9672842-01 – Fryrese gjethesh me benxine 525BX/ 86 m-s,Bojera,,,,,bojera,active
"Korrese bari me benzine LC 151 166 cm³, 2.7 Kw, 51 cm, koshi 65 Lt",Bojera,,,,,bojera,active
"9679162-03 – Motokose me bateri 520IRX, 36V, me koke me fije dhe disk (vetem trup)",Bojera,,,,,bojera,active
"15201-32 – SILENO minimo, per siperfaqe deri 250 m2",Bojera,,,,,bojera,active
"15103-32 – SILENO Life, per siperfaqe deri 1250 m2",Bojera,,,,,bojera,active
5855499-01 – Zinxhir top C83 3-8” 1.3 mm profesional 820D (Made in Sweeden),Bojera,,,,,bojera,active
"9705475-05 – Motosharre me bateri 225I, 36V, 30cm, 3.8″ mini, me 1 bateri 36V/4Ah, dhe karikues 40-C80",Bojera,,,,,bojera,active
5816431-01 – Zinxhir top X-CUT SP33G 0.325 1.3mm (Made in Sweeden),Bojera,,3M,,,bojera,active
"9705411-01 – Korrese bari me benzine LC 247 motor 125 cm³, 1.8 Kw, Gjeresia e prerjes 47 cm, koshi 55 Lt",Bojera,,,,,bojera,active
Freze toke NAKAYAMA me bezine 6.5HP – MB7000classic,Bojera,,,,,bojera,active
113796 – Korrese Bari me benzine me rrota aktive EASY 5.10 SP-S / 2.3 kW 51 cm,Bojera,,,,,bojera,active
Trailer bujqesie 500 kg per motofrezat me nafte,Bojera,,,,,bojera,active
Kultivator me benzine 4.8 Kw (6.5 HP) 90 cm,Bojera,,,,,bojera,active
73EXL100R – Zinxhir me kend 3/8” – 1.5 mm – 816 Dh,Bojera,,,,,bojera,active
5854042-01 – Zinxhir top X-CUT S93G 3/8” mini 1.3mm (Made in Sweeden),Bojera,,3M,,,bojera,active
"Kultivator me Benzine 4.8Kw/6.5Hp, gjeresi punimi 90cm, thellesi punimi 15-30cm",Bojera,,,,,bojera,active
"9707373-10 – Motosharre krasitese T525 / 27 cm3, 1.1 Kw, 25 cm",Bojera,,,,,bojera,active
MB6000 – Kultivator me benzine 2 ne 1 6.5Hp,Bojera,,,,,bojera,active
72LPX100R – Zinxhir me kend 3/8”” – 1.3 mm – 820 Dh,Bojera,,,,,bojera,active
75EXL100R – Zinxhir me kend 3/8” 1.6 mm – 816 Dh,Bojera,,,,,bojera,active
21LPX100R – Zinxhir me kend 0.325″ 1.5 mm – 924 Dh,Bojera,,,,,bojera,active
20LPX100R – Zinxhir me kend 0.325 1.3 mm – 924 Dh,Bojera,,,,,bojera,active
75LPX100R – Zinxhir me kend 3/8” 1.6 mm – 820 Dh,Bojera,,,,,bojera,active
73LPX100R – Zinxhir me kend 3/8” – 1.5 mm – 820 Dh,Bojera,,,,,bojera,active
"Shkundese ulliri SIK324x4 12V, tub alumini 2.3m, koke iriq karboni, 14m kabull, 2.8kg – SIK32-4X4/AL",Bojera,,3M,,,bojera,active
"9705009-04 – Korrese bari me bateri LC 137I, 37.5cm, me 1 bateri 36V/4Ah dhe karikues",Bojera,,,,,bojera,active
"9705365-02 – Krasitese ligustrash me bateri 215IHD45, me 1 bateri 36V/4Ah, dhe karikues 40-C80, 45cm",Bojera,,,,,bojera,active
"2L0482048/ST1 – Korrese bari me benzine COLLECTOR 48S, 1.9 kW, Gjeresi prerje 46 cm /Koshi 60 lt",Bojera,,,,,bojera,active
"294346068/ST2 – Korrese bari me bateri COMBI 336e, 1 bateri 48 V / 2.0 Ah, gjeresi prerje 34 cm, Koshi 35 lt",Bojera,,,,,bojera,active
"920001 – Shkundese ulliri Gold Carbon 4×4 , 12 V/24 V , 2.4m tub dhe 15m kabell 2x3mm",Bojera,,3M,,,bojera,active
"9669972-12 – Motosharre krasitese T435 / 35.2 cm³, 1.5 Kw, 30 cm",Bojera,,,,,bojera,active
"9705600-35 – Motosharre 440 II / 40.9 cm³, 1.8 Kw, 38 cm, 0.325 1.3 mm",Bojera,,,,,bojera,active
"9665324-01 – Krasitese ligustrash me benzine 122HD60 / 21.7 cm³, 0.6 Kw, 59 cm",Bojera,,,,,bojera,active
